employee_id,effective_date,job_function,job_level,pay_rate_type,location,max_tenure,max_role_tenure,max_promotions,employee_status
4764,2023-07-01,Strategy,L2,Hourly,MoonMart1,365,365,1.0,Terminated
4765,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
4768,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4769,2024-10-01,Strategy,L3,Salary,Orlando,731,366,2.0,Active
4770,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
4772,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4773,2023-10-01,Strategy,L2,Hourly,Orlando,457,457,1.0,Terminated
4777,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
4780,2023-01-01,Strategy,L2,Hourly,Orlando,182,182,1.0,Terminated
4782,2023-10-01,Strategy,L2,Hourly,MoonMart2,457,457,1.0,Terminated
4784,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4785,2024-04-01,Strategy,L3,Salary,Orlando,639,366,2.0,Terminated
4788,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
4789,2022-10-01,Strategy,L2,Hourly,MoonMart2,92,92,1.0,Terminated
4791,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
4792,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4793,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
4794,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
4796,2023-07-01,Strategy,L2,Hourly,MoonMart1,365,365,1.0,Terminated
4797,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4798,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4799,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4801,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
4802,2023-10-01,Strategy,L2,Hourly,Orlando,457,457,1.0,Terminated
4803,2024-04-01,Strategy,L3,Salary,Orlando,639,366,2.0,Terminated
4805,2023-04-01,Strategy,L3,Salary,Orlando,273,273,1.0,Terminated
4807,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4808,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4810,2024-10-01,Strategy,L3,Salary,MoonMart1,731,366,2.0,Active
4811,2024-07-01,Strategy,L3,Salary,Orlando,731,274,2.0,Terminated
4812,2022-10-01,Strategy,L2,Hourly,MoonMart2,92,92,1.0,Terminated
4813,2023-07-01,Strategy,L3,Salary,Orlando,365,365,1.0,Terminated
4814,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
4815,2023-01-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
4818,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
4819,2022-10-01,Strategy,L2,Hourly,MoonMart2,92,92,1.0,Terminated
4820,2024-04-01,Strategy,L3,Salary,Orlando,639,639,1.0,Terminated
4821,2023-07-01,Strategy,L3,Salary,Orlando,365,365,1.0,Terminated
4822,2023-07-01,Strategy,L2,Hourly,MoonMart2,365,365,1.0,Terminated
4824,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4826,2023-04-01,Strategy,L2,Hourly,MoonMart2,273,273,1.0,Terminated
4829,2022-10-01,Strategy,L3,Salary,Orlando,92,92,1.0,Terminated
4832,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
4833,2023-10-01,Strategy,L2,Hourly,Orlando,457,457,1.0,Terminated
4834,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
4835,2024-07-01,Strategy,L3,Salary,Orlando,731,731,1.0,Terminated
4837,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
4838,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4839,2023-01-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
4840,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
4841,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4842,2023-07-01,Strategy,L2,Hourly,MoonMart1,365,365,1.0,Terminated
4843,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
4844,2023-07-01,Strategy,L2,Hourly,MoonMart1,365,365,1.0,Terminated
4845,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
4846,2024-04-01,Strategy,L3,Salary,Orlando,639,182,2.0,Terminated
4847,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
4849,2024-04-01,Strategy,L3,Salary,MoonMart2,639,639,1.0,Terminated
4850,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
4851,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4852,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4854,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
4855,2022-10-01,Strategy,L3,Salary,MoonMart2,92,92,1.0,Terminated
4856,2023-01-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
4858,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4860,2023-01-01,Strategy,L2,Hourly,Orlando,182,182,1.0,Terminated
4861,2023-04-01,Strategy,L3,Salary,Orlando,273,273,1.0,Terminated
4862,2023-07-01,Strategy,L3,Salary,Orlando,365,365,1.0,Terminated
4863,2024-10-01,Strategy,L2,Hourly,MoonMart2,731,731,1.0,Active
4864,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
4865,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
4866,2024-10-01,Strategy,L3,Salary,Orlando,731,731,1.0,Active
4867,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
4868,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4869,2024-10-01,Strategy,L3,Salary,MoonMart2,731,274,2.0,Active
4871,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
4872,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4873,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
4875,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4876,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4877,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
4878,2023-04-01,Strategy,L2,Hourly,MoonMart1,273,273,1.0,Terminated
4879,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4881,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
4883,2023-01-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
4884,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
4885,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
4886,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4887,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4889,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
4892,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4893,2022-10-01,Strategy,L3,Salary,Orlando,92,92,1.0,Terminated
4895,2023-10-01,Strategy,L3,Salary,MoonMart2,457,457,1.0,Terminated
4896,2023-10-01,Strategy,L2,Hourly,Orlando,457,457,1.0,Terminated
4897,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
4900,2022-10-01,Strategy,L3,Salary,Orlando,92,92,1.0,Terminated
4901,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4904,2024-01-01,Strategy,L3,Salary,MoonMart2,548,548,1.0,Terminated
4905,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4906,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4907,2023-04-01,Strategy,L2,Hourly,MoonMart1,273,273,1.0,Terminated
4908,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
4909,2023-07-01,Strategy,L2,Hourly,MoonMart1,365,365,1.0,Terminated
4910,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4912,2024-04-01,Strategy,L3,Salary,Orlando,639,274,2.0,Terminated
4916,2024-04-01,Strategy,L3,Salary,Orlando,639,639,1.0,Terminated
4918,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
4919,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4920,2024-01-01,Strategy,L3,Salary,MoonMart1,548,548,1.0,Terminated
4921,2023-01-01,Strategy,L3,Salary,MoonMart2,182,182,1.0,Terminated
4923,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
4924,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
4925,2022-10-01,Strategy,L3,Salary,Orlando,92,92,1.0,Terminated
4926,2022-10-01,Strategy,L3,Salary,MoonMart1,92,92,1.0,Terminated
4929,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
4931,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4932,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
4933,2023-10-01,Strategy,L2,Hourly,MoonMart1,457,457,1.0,Terminated
4934,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4935,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
4936,2023-10-01,Strategy,L2,Hourly,MoonMart2,457,457,1.0,Terminated
4937,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4938,2023-01-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
4939,2023-10-01,Strategy,L2,Hourly,Orlando,457,457,1.0,Terminated
4941,2024-01-01,Strategy,L2,Hourly,MoonMart2,548,548,1.0,Terminated
4942,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
4944,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4945,2023-04-01,Strategy,L3,Salary,Orlando,273,273,1.0,Terminated
4947,2023-01-01,Strategy,L2,Hourly,Orlando,182,182,1.0,Terminated
4948,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4949,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
4950,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
4952,2024-10-01,Strategy,L3,Salary,MoonMart2,731,731,1.0,Active
4953,2024-10-01,Strategy,L3,Salary,MoonMart2,731,458,2.0,Active
4954,2022-10-01,Strategy,L3,Salary,Orlando,92,92,1.0,Terminated
4955,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4956,2024-04-01,Strategy,L3,Salary,Orlando,639,182,2.0,Terminated
4957,2024-10-01,Strategy,L3,Salary,Orlando,731,731,1.0,Active
4962,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
4964,2024-01-01,Strategy,L2,Hourly,MoonMart2,548,548,1.0,Terminated
4965,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4966,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
4967,2024-07-01,Strategy,L3,Salary,Orlando,731,458,2.0,Terminated
4968,2024-10-01,Strategy,L3,Salary,Orlando,731,458,2.0,Active
4970,2024-10-01,Strategy,L3,Salary,MoonMart2,731,366,2.0,Active
4971,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
4973,2024-04-01,Strategy,L2,Hourly,Orlando,639,639,1.0,Terminated
4974,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
4975,2024-07-01,Strategy,L3,Salary,Orlando,731,458,2.0,Terminated
4977,2024-07-01,Strategy,L3,Salary,Orlando,731,731,1.0,Terminated
4979,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
4980,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4981,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
4982,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
4983,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
4984,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
4985,2022-10-01,Strategy,L2,Hourly,MoonMart2,92,92,1.0,Terminated
4987,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
4988,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
4989,2023-01-01,Strategy,L2,Hourly,Orlando,182,182,1.0,Terminated
4991,2023-04-01,Strategy,L3,Salary,Orlando,273,273,1.0,Terminated
4993,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
4994,2024-10-01,Strategy,L3,Salary,MoonMart1,731,731,1.0,Active
4996,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
4997,2022-10-01,Strategy,L3,Salary,Orlando,92,92,1.0,Terminated
4999,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5001,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5004,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5005,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5009,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
5012,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5013,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5014,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5016,2024-01-01,Strategy,L3,Salary,Orlando,548,548,1.0,Terminated
5017,2024-01-01,Strategy,L3,Salary,MoonMart2,548,548,1.0,Terminated
5018,2024-01-01,Strategy,L2,Hourly,MoonMart2,548,548,1.0,Terminated
5019,2023-10-01,Strategy,L2,Hourly,Orlando,457,457,1.0,Terminated
5021,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5022,2024-04-01,Strategy,L3,Salary,Orlando,639,182,2.0,Terminated
5024,2024-04-01,Strategy,L3,Salary,MoonMart2,639,366,2.0,Terminated
5025,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5026,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5030,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5031,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5032,2023-07-01,Strategy,L3,Salary,MoonMart2,365,365,1.0,Terminated
5033,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5035,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
5036,2022-10-01,Strategy,L2,Hourly,MoonMart2,92,92,1.0,Terminated
5038,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5039,2024-10-01,Strategy,L3,Salary,MoonMart1,731,731,1.0,Active
5041,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5042,2023-10-01,Strategy,L2,Hourly,Orlando,457,457,1.0,Terminated
5043,2023-04-01,Strategy,L3,Salary,Orlando,273,273,1.0,Terminated
5045,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5046,2023-10-01,Strategy,L2,Hourly,Orlando,457,457,1.0,Terminated
5047,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5048,2023-07-01,Strategy,L2,Hourly,MoonMart2,365,365,1.0,Terminated
5049,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
5050,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
5051,2024-07-01,Strategy,L3,Salary,MoonMart1,731,731,1.0,Terminated
5052,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5054,2024-04-01,Strategy,L3,Salary,MoonMart1,639,274,2.0,Terminated
5055,2024-04-01,Strategy,L3,Salary,Orlando,639,639,1.0,Terminated
5056,2023-10-01,Strategy,L2,Hourly,MoonMart2,457,457,1.0,Terminated
5057,2022-10-01,Strategy,L2,Hourly,MoonMart2,92,92,1.0,Terminated
5058,2022-10-01,Strategy,L2,Hourly,MoonMart2,92,92,1.0,Terminated
5060,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
5061,2024-01-01,Strategy,L2,Hourly,MoonMart1,548,548,1.0,Terminated
5063,2024-10-01,Strategy,L3,Salary,Orlando,731,731,1.0,Active
5064,2023-07-01,Strategy,L3,Salary,MoonMart2,365,365,1.0,Terminated
5065,2024-10-01,Strategy,L3,Salary,MoonMart2,731,731,1.0,Active
5067,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
5068,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5070,2023-01-01,Strategy,L3,Salary,MoonMart2,182,182,1.0,Terminated
5071,2024-04-01,Strategy,L3,Salary,Orlando,639,639,1.0,Terminated
5073,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5074,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5075,2023-01-01,Strategy,L2,Hourly,Orlando,182,182,1.0,Terminated
5079,2023-10-01,Strategy,L2,Hourly,MoonMart1,457,457,1.0,Terminated
5080,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5084,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5085,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5086,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5087,2024-01-01,Strategy,L2,Hourly,MoonMart2,548,548,1.0,Terminated
5088,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5089,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
5091,2023-07-01,Strategy,L3,Salary,MoonMart2,365,365,1.0,Terminated
5092,2024-04-01,Strategy,L3,Salary,Orlando,639,639,1.0,Terminated
5093,2023-01-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
5094,2024-04-01,Strategy,L3,Salary,Orlando,639,639,1.0,Terminated
5095,2024-10-01,Strategy,L3,Salary,Orlando,731,458,2.0,Active
5097,2024-10-01,Strategy,L3,Salary,MoonMart2,731,458,2.0,Active
5098,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5099,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5100,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5101,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5102,2024-04-01,Strategy,L3,Salary,MoonMart1,639,639,1.0,Terminated
5103,2023-10-01,Strategy,L2,Hourly,Orlando,457,457,1.0,Terminated
5104,2023-07-01,Strategy,L3,Salary,Orlando,365,365,1.0,Terminated
5105,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5106,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
5107,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
5108,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
5109,2024-01-01,Strategy,L3,Salary,MoonMart2,548,548,1.0,Terminated
5110,2024-01-01,Strategy,L2,Hourly,MoonMart1,548,548,1.0,Terminated
5111,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5113,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
5117,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5119,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
5120,2022-10-01,Strategy,L3,Salary,Orlando,92,92,1.0,Terminated
5122,2023-01-01,Strategy,L2,Hourly,Orlando,182,182,1.0,Terminated
5123,2023-04-01,Strategy,L3,Salary,Orlando,273,273,1.0,Terminated
5124,2024-10-01,Strategy,L3,Salary,MoonMart1,731,731,1.0,Active
5125,2024-10-01,Strategy,L3,Salary,Orlando,731,731,1.0,Active
5127,2024-01-01,Strategy,L2,Hourly,MoonMart2,548,548,1.0,Terminated
5128,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5129,2023-01-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
5130,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5131,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5133,2023-04-01,Strategy,L3,Salary,Orlando,273,273,1.0,Terminated
5134,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
5135,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5136,2024-04-01,Strategy,L3,Salary,Orlando,639,274,2.0,Terminated
5137,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5138,2022-10-01,Strategy,L2,Hourly,MoonMart2,92,92,1.0,Terminated
5140,2023-07-01,Strategy,L2,Hourly,MoonMart2,365,365,1.0,Terminated
5141,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
5142,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5143,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5144,2023-07-01,Strategy,L2,Hourly,MoonMart1,365,365,1.0,Terminated
5146,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5147,2023-10-01,Strategy,L3,Salary,Orlando,457,457,1.0,Terminated
5148,2024-10-01,Strategy,L3,Salary,MoonMart1,731,731,1.0,Active
5149,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5150,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5153,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5154,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
5155,2024-10-01,Strategy,L3,Salary,Orlando,731,731,1.0,Active
5156,2023-01-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
5158,2024-10-01,Strategy,L3,Salary,Orlando,731,366,2.0,Active
5159,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5160,2023-04-01,Strategy,L3,Salary,Orlando,273,273,1.0,Terminated
5162,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
5164,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
5167,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5168,2024-10-01,Strategy,L3,Salary,Orlando,731,458,2.0,Active
5169,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
5170,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5173,2023-10-01,Strategy,L2,Hourly,Orlando,457,457,1.0,Terminated
5174,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5175,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5176,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5178,2023-07-01,Strategy,L3,Salary,Orlando,365,365,1.0,Terminated
5179,2023-10-01,Strategy,L2,Hourly,Orlando,457,457,1.0,Terminated
5180,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5182,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5183,2024-10-01,Strategy,L3,Salary,MoonMart2,731,458,2.0,Active
5186,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5188,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
5189,2023-07-01,Strategy,L2,Hourly,Orlando,365,365,1.0,Terminated
5190,2024-07-01,Strategy,L3,Salary,Orlando,731,458,2.0,Terminated
5191,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
5192,2024-10-01,Strategy,L3,Salary,Orlando,731,731,1.0,Active
5193,2024-07-01,Strategy,L3,Salary,Orlando,731,731,1.0,Terminated
5195,2024-07-01,Strategy,L3,Salary,MoonMart2,731,458,2.0,Terminated
5196,2022-10-01,Strategy,L3,Salary,Orlando,92,92,1.0,Terminated
5197,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5198,2023-01-01,Strategy,L3,Salary,MoonMart2,182,182,1.0,Terminated
5199,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
5200,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5202,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5203,2022-10-01,Strategy,L2,Hourly,MoonMart2,92,92,1.0,Terminated
5204,2024-01-01,Strategy,L2,Hourly,MoonMart2,548,548,1.0,Terminated
5206,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5207,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5208,2022-10-01,Strategy,L2,Hourly,MoonMart2,92,92,1.0,Terminated
5209,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5210,2023-04-01,Strategy,L2,Hourly,Orlando,273,273,1.0,Terminated
5211,2024-01-01,Strategy,L3,Salary,Orlando,548,548,1.0,Terminated
5212,2024-10-01,Strategy,L3,Salary,MoonMart1,731,731,1.0,Active
5213,2022-10-01,Strategy,L2,Hourly,MoonMart2,92,92,1.0,Terminated
5214,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5215,2024-10-01,Strategy,L3,Salary,Orlando,731,458,2.0,Active
5216,2023-04-01,Strategy,L3,Salary,Orlando,273,273,1.0,Terminated
5217,2024-10-01,Strategy,L3,Salary,MoonMart2,731,274,2.0,Active
5218,2023-10-01,Strategy,L2,Hourly,Orlando,457,457,1.0,Terminated
5222,2023-04-01,Strategy,L2,Hourly,MoonMart1,273,273,1.0,Terminated
5224,2024-10-01,Strategy,L3,Salary,Orlando,731,731,1.0,Active
5225,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5226,2024-01-01,Strategy,L2,Hourly,Orlando,548,548,1.0,Terminated
5227,2023-01-01,Strategy,L2,Hourly,MoonMart1,182,182,1.0,Terminated
5228,2022-10-01,Strategy,L2,Hourly,MoonMart1,92,92,1.0,Terminated
5230,2023-10-01,Strategy,L2,Hourly,MoonMart1,457,457,1.0,Terminated
5231,2022-10-01,Strategy,L2,Hourly,Orlando,92,92,1.0,Terminated
5232,2023-01-01,Strategy,L2,Hourly,MoonMart2,182,182,1.0,Terminated
5233,2023-01-01,Strategy,L3,Salary,MoonMart1,182,182,1.0,Terminated
